place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJ1V0-86ujj4ARKP1O3gOikF8,Tacos El Grullense #1,37.48401270000001,-122.225122,4.3,1.0,1728.0,4.3,restaurant|food|point_of_interest|establishment,"1243 Middlefield Road, Redwood City",Belmont
ChIJK_dRm6yjj4ARVkvgwklFI6w,Angelicas,37.4854458,-122.2259079,4.4,2.0,1168.0,4.62,bar|restaurant|food|point_of_interest|establishment,"863 Main Street, Redwood City",Belmont
ChIJzyKHtqyjj4ARM2PMk8_m4IM,Vino Santo,37.4867159,-122.2268908,4.5,2.0,305.0,4.73,restaurant|food|point_of_interest|establishment,"2030 Broadway, Redwood City",Belmont
ChIJfQQy06yjj4AR5K2Xz5XI4Kk,Margaritas Mexican Restaurant,37.4866791,-122.2280244,4.0,2.0,583.0,4.2,restaurant|food|point_of_interest|establishment,"2098 Broadway, Redwood City",Belmont
ChIJfeQC06yjj4ARV47a4dPtR4E,Talk of Broadway,37.4867139,-122.2279297,4.5,1.0,397.0,4.5,restaurant|food|point_of_interest|establishment,"2096 Broadway, Redwood City",Belmont
ChIJ0erYxVOij4ARL7SN0fmfWkE,In-N-Out Burger,37.490585,-122.22786,4.5,1.0,4368.0,4.5,restaurant|food|point_of_interest|establishment,"949 Veterans Boulevard, Redwood City",Belmont
ChIJgbOVjlSij4ARyltAAeSrQgc,Starbucks,37.490422,-122.2251091,4.1,2.0,309.0,4.3,cafe|restaurant|food|point_of_interest|store|establishment,"400 Walnut Street, Redwood City",Belmont
ChIJiw8y9FSij4ARsHIw72Sk6to,Taco Bell,37.4901857,-122.2240952,3.7,1.0,660.0,3.7,meal_takeaway|restaurant|food|point_of_interest|establishment,"1103 Veterans Boulevard, Redwood City",Belmont
ChIJAagpj1Sij4ARfPW_0Ic-iSY,Erik's DeliCafé,37.49049429999999,-122.2250384,4.4,1.0,238.0,4.4,meal_takeaway|store|restaurant|food|point_of_interest|establishment,"400 Walnut Street, Redwood City",Belmont
ChIJwYL-H6ujj4ARS7ZReMWhm9M,La Viga Seafood & Cocina Mexicana,37.4869692,-122.2228876,4.4,2.0,1263.0,4.62,restaurant|food|point_of_interest|establishment,"1772 Broadway, Redwood City",Belmont
ChIJURgV8lSij4ARu1EVAQ0_b0E,Subway,37.4902968,-122.2237229,3.6,1.0,94.0,3.54,meal_takeaway|restaurant|food|point_of_interest|establishment,"1105 Veterans Boulevard, Redwood City",Belmont
ChIJe9nejlOij4AR7PxuVmCdP-0,Carl’s Jr.,37.4904186,-122.2262621,3.9,1.0,680.0,3.9,restaurant|food|point_of_interest|establishment,"1001 Veterans Boulevard, Redwood City",Belmont
ChIJP-i6Iaujj4ARZANvuhslxqQ,AhiSushi Steakhouse,37.4870395,-122.2230871,4.4,2.0,293.0,4.62,bar|restaurant|food|point_of_interest|establishment,"1784 Broadway, Redwood City",Belmont
ChIJcxrpNVSij4ARvJcoGoNc5F8,L&L Hawaiian Barbecue,37.49126950000001,-122.224739,4.2,1.0,314.0,4.2,restaurant|food|point_of_interest|establishment,"324 Walnut Street, Redwood City",Belmont
ChIJXSBPMQCjj4ARxqgzkr8BeZs,Taco Real Food Truck,37.4922262,-122.2292351,5.0,,6.0,3.59,restaurant|food|point_of_interest|establishment,"301 Brewster Avenue, Redwood City",Belmont
ChIJFV-g0lOij4ARSm4EoUYiUQA,Shack Mobile,37.4908318,-122.2283691,5.0,,1.0,3.51,restaurant|food|point_of_interest|establishment,"851 Veterans Boulevard, Redwood City",Belmont
ChIJbYSCUPejj4ARJgB17So9pwk,LA FONDA DE LOS CARNALITOS,37.49031540000001,-122.2290248,4.6,2.0,338.0,4.83,restaurant|food|point_of_interest|establishment,"820 Veterans Boulevard ste b, Redwood City",Belmont
ChIJqe-dRoKjj4ARBDgJVI1x_DY,Supreme Crab Buffet,37.4907112,-122.2264633,4.0,2.0,675.0,4.2,bar|meal_delivery|restaurant|food|point_of_interest|establishment,"373 Main Street, Redwood City",Belmont
ChIJFTvkPVSij4ARGg_haHovZak,Quickly,37.4917634,-122.2243167,4.1,1.0,150.0,4.1,restaurant|food|point_of_interest|establishment,"300 Walnut Street, Redwood City",Belmont
ChIJ6RsTQQqjj4ARNWbNU-DVH_o,US Chinese Food,37.4737578,-122.2184405,4.1,1.0,564.0,4.1,restaurant|food|point_of_interest|establishment,"2490 El Camino Real, Redwood City",Belmont
ChIJVTfBT7-jj4ARz-mCfj-_umE,TACOS Y MARISCOS EL GORDO,37.4758041,-122.2204491,5.0,2.0,21.0,4.01,restaurant|food|point_of_interest|establishment,"2215 El Camino Real, Redwood City",Belmont
ChIJGc59LVajj4ARvOPgtG6gabc,Pronto Pizza,37.47285919999999,-122.2171916,4.6,2.0,94.0,4.74,restaurant|food|point_of_interest|establishment,"2560 El Camino Real, Redwood City",Belmont
ChIJNyiNsQmjj4ARtkhwshrGcWw,P Azul Sea food food truck,37.4759107,-122.2203795,4.9,,8.0,3.55,restaurant|food|point_of_interest|establishment,"2215 El Camino Real, Redwood City",Belmont
ChIJ42RwtYGjj4ARQQe5Ni8vGrU,El Gustazzo Pupusas,37.4753948,-122.2188849,5.0,,9.0,3.63,restaurant|food|point_of_interest|establishment,"42 Charter Street, Redwood City",Belmont
ChIJFc5cO0ijj4AR8rwSdUFyBQI,Tacos El Zurdo Estilo Sinaloa,37.4732531,-122.2168813,5.0,,6.0,3.59,restaurant|food|point_of_interest|establishment,"2561 El Camino Real, Redwood City",Belmont
ChIJz-OpPD2jj4ARC7E1taPWjW4,Mariscos El Sanignacense,37.4732531,-122.2168813,4.3,2.0,97.0,4.47,restaurant|food|point_of_interest|establishment,"2561 El Camino Real, Redwood City",Belmont
ChIJeRp5XgCjj4ART7xf6UJSgps,Coronado Mexican Food,37.47566090000001,-122.2188478,3.7,,6.0,2.66,restaurant|food|point_of_interest|establishment,"51 Charter Street, Redwood City",Belmont
ChIJ5-BA4IKjj4ARK150nf-wPoQ,Mariscos El Camino,37.4727217,-122.2162534,4.0,2.0,76.0,3.9,restaurant|food|point_of_interest|establishment,"2627 El Camino Real, Redwood City",Belmont
ChIJU2tZVAqjj4ARPY0Y8nplYek,Chuck E. Cheese,37.4745005,-122.2164481,3.9,2.0,457.0,4.09,restaurant|food|point_of_interest|establishment,"2541-43 El Camino Real, Redwood City",Belmont
ChIJdxVs-wijj4AR5oJF9lCwg0Y,Costco Food Court,37.4786721,-122.2162136,3.4,1.0,39.0,2.78,meal_takeaway|restaurant|food|point_of_interest|establishment,"2300 Middlefield Road, Redwood City",Belmont
ChIJq2a82wejj4AR2NFxr-QycZA,Burger King,37.4804679,-122.2185642,3.6,1.0,647.0,3.6,restaurant|food|point_of_interest|establishment,"2102 Middlefield Road, Redwood City",Belmont
ChIJE-Tqfxijj4ARPXkT813RsuY,Nekter Juice Bar,37.479274,-122.2206663,1.5,2.0,15.0,1.17,cafe|restaurant|food|point_of_interest|establishment,"1531 Main Street, Redwood City",Belmont
ChIJxUp5dgCjj4ARg_UOh-1Ktq8,Bay Area Cheesesteak,37.4759048,-122.2186015,,,,,restaurant|food|point_of_interest|establishment,"67 Charter Street, Redwood City",Belmont
ChIJlZEbtqmjj4ARud3IPh6IZ8s,ampm,37.4817739,-122.2214238,2.9,1.0,7.0,2.09,convenience_store|atm|gas_station|supermarket|grocery_or_supermarket|cafe|restaurant|food|finance|point_of_interest|store|establishment,"1700 Middlefield Road, Redwood City",Belmont
ChIJjxxP1Qujj4AR921RUKB1ZOg,Pizza Hut Express,37.4756522,-122.2170496,3.1,1.0,9.0,2.25,meal_takeaway|restaurant|food|point_of_interest|establishment,"2485 El Camino Real, Redwood City",Belmont
ChIJaa71jD2jj4ARSF2dbJfhOXY,Shiki Express,37.48355999999999,-122.2266112,3.5,1.0,2.0,2.47,meal_takeaway|restaurant|food|point_of_interest|establishment,"1020 Main Street, Redwood City",Belmont
ChIJuVzWLAqjj4AR0LnAeTq9jo4,Woodside Central,37.4741392,-122.216669,4.3,,2320.0,4.3,shopping_mall|grocery_or_supermarket|restaurant|food|point_of_interest|store|establishment,"2501-2545 El Camino Real, Redwood City",Belmont
ChIJ1ahxvwijj4ARHa3tkj7VbSo,El Grullense Grill and Seafood,37.4738863,-122.2168651,4.1,2.0,563.0,4.3,restaurant|food|point_of_interest|establishment,"2525 El Camino Real, Redwood City",Belmont
ChIJDfyF0aqjj4ARYDGcEv7_ws4,El Paisa by Los Alegres Taco Truck,37.4806364,-122.2185005,4.7,2.0,54.0,4.25,restaurant|food|point_of_interest|establishment,"2021 Middlefield Road, Redwood City",Belmont
ChIJxfXgfqyjj4ARsh35OJHl38M,Ranzan,37.4847073,-122.2259909,4.7,4.0,133.0,4.79,restaurant|food|point_of_interest|establishment,"921 Main Street, Redwood City",Belmont
ChIJd5bM7Kqjj4ARoPSMYxsrc6c,7-Eleven,37.4873287,-122.2214026,2.7,1.0,21.0,2.06,convenience_store|liquor_store|cafe|store|restaurant|food|point_of_interest|establishment,"1700 Broadway, Redwood City",Belmont
ChIJAXoUoF-jj4ARvAJZexfL5mY,Coupa Cafe - Marston,37.4878393,-122.2261795,4.2,2.0,215.0,4.41,cafe|store|restaurant|food|point_of_interest|establishment,"695 Main Street, Redwood City",Belmont
ChIJ334KkXOjj4ARrzZ7_kMWQ7c,Palo Alto Auxiliary,37.4687534,-122.2134204,,,,,restaurant|food|point_of_interest|establishment,"61 Renato Court # 16, Redwood City",Belmont
ChIJ14k8QQujj4ARySMHnj8LaEc,Taco Bell,37.4722879,-122.2155306,3.9,1.0,672.0,3.9,meal_takeaway|restaurant|food|point_of_interest|establishment,"2693 El Camino Real, Redwood City",Belmont
ChIJx-Kb5nGjj4ARcvsUYmWS2TA,Jack in the Box,37.4676054,-122.2090642,3.5,1.0,685.0,3.5,meal_delivery|restaurant|food|point_of_interest|establishment,"3199 El Camino Real, Redwood City",Belmont
ChIJcbrjV3Ojj4ARWo6aYALIvzc,La Costa,37.4711911,-122.2142073,4.1,1.0,125.0,4.1,bar|restaurant|food|point_of_interest|establishment,"2761 El Camino Real, Redwood City",Belmont
ChIJyRl1V3Ojj4ARf2nr4ewTXKg,El Camaron RWC,37.4712162,-122.2141464,4.5,2.0,470.0,4.73,restaurant|food|point_of_interest|establishment,"2761 El Camino Real, Redwood City",Belmont
ChIJVbEYve-jj4AR77rV9jAOcec,Los Carnalitos Food Truck,37.4693397,-122.2112908,4.6,2.0,486.0,4.83,restaurant|food|point_of_interest|establishment,"2907 El Camino Real, Redwood City",Belmont
ChIJN6lxI3Kjj4ARtyvHC8OJ__k,Selby's,37.4685773,-122.210373,4.4,4.0,419.0,4.49,restaurant|food|point_of_interest|establishment,"3001 El Camino Real, Redwood City",Belmont
ChIJu2z3_K-kj4AR56nmZskIkg4,Shiok! Singapore Kitchen,37.4777766,-122.21146,4.1,2.0,499.0,4.3,restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJXTVJKwyjj4ARvII7xttPFEA,Capelo's Barbecue,37.4770957,-122.211542,4.6,2.0,609.0,4.83,restaurant|food|point_of_interest|establishment,"2655 Middlefield Road, Redwood City",Belmont
ChIJ3WkS1zJ-j4AREr2CVc3EjAM,El Sur Empanadas,37.4754094,-122.2098549,4.8,2.0,130.0,5.04,meal_takeaway|meal_delivery|restaurant|food|point_of_interest|establishment,"2844 Middlefield Road, Redwood City",Belmont
ChIJ160CvQ2jj4ARTHuyVQFvGis,7 Mares,37.4761035,-122.2102668,3.9,2.0,291.0,4.09,restaurant|food|point_of_interest|establishment,"2809 Middlefield Road, Redwood City",Belmont
ChIJ1ahxvwijj4ARfg2fwTxoX2Y,Tacos El Grullense E & E,37.4798073,-122.2155053,4.1,1.0,1003.0,4.1,restaurant|food|point_of_interest|establishment,"2401 Middlefield Road, Redwood City",Belmont
ChIJuyNWuQ2jj4AREyvQjCyYuuM,Connoisseur Coffee Company,37.4761966,-122.2103889,4.7,1.0,266.0,4.7,cafe|restaurant|food|point_of_interest|store|establishment,"2801 Middlefield Road, Redwood City",Belmont
ChIJW9X6gSKjj4ARJctbKrSW7S4,Sushinaloa,37.4788519,-122.214288,4.5,,355.0,4.5,restaurant|food|point_of_interest|establishment,"2505 Middlefield Road, Redwood City",Belmont
ChIJXwyeVNOjj4ARs-ULbRXMixE,Chicken with Rice,37.4777766,-122.21146,,,,,meal_takeaway|restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJPU9xjkWjj4ARHsLQKsZhBls,Cultured Cuisine,37.4777766,-122.21146,2.7,2.0,3.0,2.01,restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJqW3NftCjj4ARyOyYlb_iMUY,Asian Bentos,37.4777766,-122.21146,5.0,2.0,1.0,3.69,restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJhbwsCQCjj4AR55Z5CY1VY58,Cheverepa,37.4777766,-122.21146,3.7,2.0,3.0,2.75,restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJHUIVZQCjj4ARWmxjy-npDiM,Masa Mediterranean,37.4777766,-122.21146,,1.0,,,restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJyxdqYMajj4ARRnAZy3oMuqU,Chicken Strips and Dips,37.47776089999999,-122.2114472,5.0,2.0,3.0,3.72,meal_takeaway|restaurant|food|point_of_interest|establishment,"426 Macarthur Avenue, Redwood City",Belmont
ChIJ4e-b4QOjj4ARYLOQfKAv6po,Denny's,37.4867287,-122.2146814,3.8,1.0,1625.0,3.8,restaurant|food|point_of_interest|establishment,"1201 Broadway, Redwood City",Belmont
ChIJjXE7Bqqjj4ARFFHezJG42fE,Apatzingan Taqueria,37.4833925,-122.2123232,3.9,2.0,200.0,4.09,restaurant|food|point_of_interest|establishment,"2391 Spring Street, Redwood City",Belmont
ChIJVzocQwGjj4ARooCDDHRozIo,Jack in the Box,37.486867,-122.2150871,3.6,1.0,825.0,3.6,meal_delivery|restaurant|food|point_of_interest|establishment,"1205 Broadway, Redwood City",Belmont
ChIJnfcRRACjj4AR7rb5P5g2z8M,Fire Hibachi,37.48726,-122.220829,3.8,2.0,12.0,2.94,restaurant|food|point_of_interest|establishment,"1690 Broadway, Redwood City",Belmont
ChIJff-9GKujj4AR1AyW_FEUK3w,Taza Deli & Cafe,37.4868887,-122.2232977,4.8,2.0,94.0,4.95,restaurant|food|point_of_interest|establishment,"1796 Broadway, Redwood City",Belmont
ChIJt8N3Iqujj4ARya7o02pTQ6s,Las Chiquitas,37.4869215,-122.2233796,4.6,1.0,273.0,4.6,restaurant|food|point_of_interest|establishment,"1798 Broadway, Redwood City",Belmont
ChIJWwc6JK2jj4ARG10bkrc-8ok,Ghostwood Kitchen,37.4848492,-122.2258798,4.2,2.0,77.0,4.11,restaurant|bar|food|point_of_interest|establishment,"911 Main Street, Redwood City",Belmont
ChIJIalIghKjj4ARNGsh_pzxYBQ,The Meltdown,37.4867321,-122.2147347,3.7,2.0,20.0,2.95,restaurant|food|point_of_interest|establishment,"1201 Broadway, Redwood City",Belmont
ChIJj1wCff6ij4ARV3ViYm1JNNE,Tortas Mexican Food,37.49293189999999,-122.2148953,4.4,,12.0,3.24,restaurant|food|point_of_interest|establishment,"350-382 Blomquist Street, Redwood City",Belmont
ChIJQdECus6jj4ARXGalCpzrKUA,Rio piaxtla food,37.48645539999999,-122.2255009,4.2,1.0,23.0,3.23,restaurant|food|point_of_interest|establishment,"1991 Broadway, Redwood City",Belmont
ChIJgycuT0qjj4ARSXGzPXlqVdo,Coffeebar,37.4868143,-122.2266776,4.3,1.0,400.0,4.3,bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment,"2020 Broadway, Redwood City",Belmont
ChIJC-SVJiajj4ARDt4B4vYXM9s,Alhambra Irish House,37.4859807,-122.2261374,4.5,2.0,331.0,4.73,bar|restaurant|food|point_of_interest|establishment,"831 Main Street, Redwood City",Belmont
ChIJr2NdfgCjj4AREe9K7DWv6Bw,Nick The Greek | Redwood City,37.48673100000001,-122.2269535,4.4,1.0,663.0,4.4,restaurant|food|point_of_interest|establishment,"2034 Broadway, Redwood City",Belmont
ChIJ2xFWvayjj4ARqsNvgp0M5DI,La Maja Empanada,37.4859806,-122.2264146,4.3,1.0,143.0,4.3,bar|cafe|restaurant|food|point_of_interest|establishment,"822 Main Street, Redwood City",Belmont
ChIJeXNiHs-jj4ARmQN_Xuuww0I,MAZRA,37.4864235,-122.2268549,4.7,2.0,811.0,4.94,restaurant|food|point_of_interest|establishment,"2021 Broadway, Redwood City",Belmont
ChIJC-G0YwCjj4ARP09zw8NaMJM,BAO,37.48678849999999,-122.2272539,4.5,2.0,76.0,4.38,restaurant|food|point_of_interest|establishment,"2050 Broadway, Redwood City",Belmont
ChIJd6l_wRKjj4AReSHqIm_I6F4,Zareen's Restaurant & Catering,37.4864509,-122.2270514,4.6,2.0,1437.0,4.83,restaurant|food|point_of_interest|establishment,"2039 Broadway, Redwood City",Belmont
ChIJ11VpjVqjj4ARQAAmO_M9WUI,Pizzeria Cardamomo,37.4864533,-122.2272457,4.7,,144.0,4.7,restaurant|food|point_of_interest|establishment,"2053A Broadway, Redwood City",Belmont
ChIJX01HMAOjj4ARTuxM7OF5vHA,The Vegan Lasagna Garden,37.4867735,-122.227617,4.3,2.0,13.0,3.34,restaurant|food|point_of_interest|establishment,"Inside “Broadway Sandwich, 2070 Broadway, Redwood City",Belmont
ChIJRYt9gsSjj4ARndqVO7vpmmw,Brochette Dumpling and Grill,37.4847848,-122.2259684,4.5,,150.0,4.5,restaurant|food|point_of_interest|establishment,"917 Main Street, Redwood City",Belmont
ChIJCXNdTJmjj4ARBfxJjJHiZA0,Broadway Sandwich Market,37.4866913,-122.2276172,4.5,1.0,37.0,3.65,restaurant|food|point_of_interest|establishment,"2070 Broadway, Redwood City",Belmont
ChIJR2o1ICWjj4ARAb-fP-ODKFw,Nagai Edomae Sushi,37.4868033,-122.2276971,4.6,,29.0,3.62,restaurant|food|point_of_interest|establishment,"2074 Broadway, Redwood City",Belmont
ChIJeQxLIEWjj4ARbniukhYcvxc,Nomadic Kitchen,37.486778,-122.2277863,4.9,2.0,190.0,5.15,restaurant|food|point_of_interest|establishment,"2086 Broadway, Redwood City",Belmont
ChIJpxx8ZDijj4ARDiVcOvt0znY,Kasa Indian Eatery,37.486778,-122.2277863,3.7,2.0,204.0,3.89,restaurant|food|point_of_interest|establishment,"Located inside Kasa, 2086 Broadway A, Redwood City",Belmont
ChIJy-Sp0qyjj4AR4DkmHEtjM3M,May’s Vietnamese Restaurant,37.48671599999999,-122.2278171,4.0,1.0,237.0,4.0,restaurant|food|point_of_interest|establishment,"2088 Broadway, Redwood City",Belmont
ChIJKeLAZXCjj4ARy7-DiwnTNzA,Vons Chicken,37.4867706,-122.2278764,4.4,2.0,170.0,4.62,restaurant|food|point_of_interest|establishment,"2090 Broadway, Redwood City",Belmont
ChIJ-esTlrKjj4ARHb6ps9Zsx5E,CRUST Sourdough Deli (Redwood City),37.5008615,-122.2152447,4.9,,27.0,3.83,restaurant|food|point_of_interest|establishment,"701 Chesapeake Drive, Redwood City",Belmont
ChIJ-y8SHTCjj4ARrKkGwONBpIE,Pioneer Seafoods,37.503899,-122.2135252,4.6,,91.0,4.48,restaurant|food|point_of_interest|establishment,"459 Seaport Court F Dock, Redwood City",Belmont
ChIJmzkpU9ijj4ARDMtPfifnzuU,The Blue Fish Kitchen,37.5038656,-122.2133399,4.1,,22.0,3.14,restaurant|food|point_of_interest|establishment,"Public fishing pier, Redwood City",Belmont
ChIJoQJJAwC9j4ARyElbCLK0CUY,Pico's BBQ,37.50366759999999,-122.2121809,4.8,,15.0,3.58,restaurant|food|point_of_interest|establishment,"459 Seaport Court, Redwood City",Belmont
